timestamp	idf_value	term	count	amount_tweets
1427191133	NaN	airbus	NaN	219
1427191133	NaN	germanwings	NaN	219
1427191133	NaN	gwi18g	NaN	219
1427191133	NaN	crash	NaN	219
1427191133	NaN	aircraft	NaN	219
1427191133	NaN	plane	NaN	219
1427191134	NaN	4u9525	NaN	267
1427191134	NaN	airbus	NaN	267
1427191134	NaN	germanwings	NaN	267
1427191134	NaN	gwi18g	NaN	267
1427191134	NaN	crash	NaN	267
1427191134	NaN	aircraft	NaN	267
1427191134	NaN	plane	NaN	267
1427191135	NaN	4u9525	NaN	243
1427191135	NaN	airbus	NaN	243
1427191135	NaN	germanwings	NaN	243
1427191135	NaN	gwi18g	NaN	243
1427191135	NaN	crash	NaN	243
1427191135	NaN	aircraft	NaN	243
1427191135	NaN	plane	NaN	243
1427191136	NaN	4u9525	NaN	230
1427191136	NaN	airbus	NaN	230
1427191136	NaN	germanwings	NaN	230
1427191136	NaN	gwi18g	NaN	230
1427191136	NaN	crash	NaN	230
1427191136	NaN	aircraft	NaN	230
1427191136	NaN	plane	NaN	230
1427191137	NaN	4u9525	NaN	212
1427191137	NaN	airbus	NaN	212
1427191137	NaN	germanwings	NaN	212
1427191137	NaN	gwi18g	NaN	212
1427191137	NaN	crash	NaN	212
1427191137	NaN	aircraft	NaN	212
1427191137	NaN	plane	NaN	212
1427191138	NaN	4u9525	NaN	223
1427191138	NaN	airbus	NaN	223
1427191138	NaN	germanwings	NaN	223
1427191138	NaN	gwi18g	NaN	223
1427191138	NaN	crash	NaN	223
1427191138	NaN	aircraft	NaN	223
1427191138	NaN	plane	NaN	223
1427191139	NaN	4u9525	NaN	223
1427191139	NaN	airbus	NaN	223
1427191139	NaN	germanwings	NaN	223
1427191139	NaN	gwi18g	NaN	223
1427191139	NaN	crash	NaN	223
1427191139	NaN	aircraft	NaN	223
1427191139	NaN	plane	NaN	223
1427191140	NaN	4u9525	NaN	220
1427191140	NaN	airbus	NaN	220
1427191140	NaN	germanwings	NaN	220
1427191140	NaN	gwi18g	NaN	220
1427191140	NaN	crash	NaN	220
1427191140	NaN	aircraft	NaN	220
1427191140	NaN	plane	NaN	220
1427191141	NaN	4u9525	NaN	268
1427191141	NaN	airbus	NaN	268
1427191141	NaN	germanwings	NaN	268
1427191141	NaN	gwi18g	NaN	268
1427191141	NaN	crash	NaN	268
1427191141	NaN	aircraft	NaN	268
1427191141	NaN	plane	NaN	268
1427191142	NaN	4u9525	NaN	246
1427191142	NaN	airbus	NaN	246
1427191142	NaN	germanwings	NaN	246
1427191142	NaN	gwi18g	NaN	246
1427191142	NaN	crash	NaN	246
1427191142	NaN	aircraft	NaN	246
1427191142	NaN	plane	NaN	246
1427191143	NaN	4u9525	NaN	258
1427191143	NaN	airbus	NaN	258
1427191143	NaN	germanwings	NaN	258
1427191143	NaN	gwi18g	NaN	258
1427191143	NaN	crash	NaN	258
1427191143	NaN	aircraft	NaN	258
1427191143	NaN	plane	NaN	258
1427191144	NaN	4u9525	NaN	219
1427191144	NaN	airbus	NaN	219
1427191144	NaN	germanwings	NaN	219
1427191144	NaN	gwi18g	NaN	219
1427191144	NaN	crash	NaN	219
1427191144	NaN	aircraft	NaN	219
1427191144	NaN	plane	NaN	219
1427191145	NaN	4u9525	NaN	246
1427191145	NaN	airbus	NaN	246
1427191145	NaN	germanwings	NaN	246
1427191145	NaN	gwi18g	NaN	246
1427191145	NaN	crash	NaN	246
1427191145	NaN	aircraft	NaN	246
1427191145	NaN	plane	NaN	246
1427191146	NaN	4u9525	NaN	253
1427191146	NaN	airbus	NaN	253
1427191146	NaN	germanwings	NaN	253
1427191146	NaN	gwi18g	NaN	253
1427191146	NaN	crash	NaN	253
1427191146	5.53338948872752	aircraft	1	253
1427191146	NaN	plane	NaN	253
1427191147	NaN	4u9525	NaN	253
1427191147	NaN	airbus	NaN	253
1427191147	NaN	germanwings	NaN	253
1427191147	NaN	gwi18g	NaN	253
