timestamp	idf_value	term	count	amount_tweets
1430557098	NaN	royalbaby	NaN	202
1430557098	NaN	cambridge	NaN	202
1430557098	NaN	princess	NaN	202
1430557098	3.9219733362813143	baby	4	202
1430557098	4.61512051684126	royal	2	202
1430557099	NaN	royalbaby	NaN	198
1430557099	NaN	cambridge	NaN	198
1430557099	NaN	princess	NaN	198
1430557099	NaN	baby	NaN	198
1430557099	NaN	royal	NaN	198
1430557100	5.365976015021851	royalbaby	1	214
1430557100	NaN	cambridge	NaN	214
1430557100	NaN	princess	NaN	214
1430557100	NaN	baby	NaN	214
1430557100	NaN	royal	NaN	214
1430557101	5.4680601411351315	royalbaby	1	237
1430557101	NaN	cambridge	NaN	237
1430557101	NaN	princess	NaN	237
1430557101	5.4680601411351315	baby	1	237
1430557101	NaN	royal	NaN	237
1430557102	NaN	royalbaby	NaN	246
1430557102	NaN	cambridge	NaN	246
1430557102	NaN	princess	NaN	246
1430557102	5.5053315359323625	baby	1	246
1430557102	NaN	royal	NaN	246
1430557103	5.476463551931511	royalbaby	1	239
1430557103	NaN	cambridge	NaN	239
1430557103	5.476463551931511	princess	1	239
1430557103	5.476463551931511	baby	1	239
1430557103	5.476463551931511	royal	1	239
1430557104	NaN	royalbaby	NaN	202
1430557104	NaN	cambridge	NaN	202
1430557104	NaN	princess	NaN	202
1430557104	NaN	baby	NaN	202
1430557104	5.308267697401205	royal	1	202
1430557105	5.407171771460119	royalbaby	1	223
1430557105	NaN	cambridge	NaN	223
1430557105	NaN	princess	NaN	223
1430557105	NaN	baby	NaN	223
1430557105	NaN	royal	NaN	223
1430557106	NaN	royalbaby	NaN	217
1430557106	NaN	cambridge	NaN	217
1430557106	5.37989735354046	princess	1	217
1430557106	3.993602992420569	baby	4	217
1430557106	5.37989735354046	royal	1	217
1430557107	NaN	royalbaby	NaN	249
1430557107	5.517452896464707	cambridge	1	249
1430557107	5.517452896464707	princess	1	249
1430557107	5.517452896464707	baby	1	249
1430557107	NaN	royal	NaN	249
1430557108	5.402677381872279	royalbaby	1	222
1430557108	NaN	cambridge	NaN	222
1430557108	NaN	princess	NaN	222
1430557108	5.402677381872279	baby	1	222
1430557108	NaN	royal	NaN	222
1430557109	5.3612921657094255	royalbaby	1	213
1430557109	NaN	cambridge	NaN	213
1430557109	NaN	princess	NaN	213
1430557109	NaN	baby	NaN	213
1430557109	NaN	royal	NaN	213
1430557110	NaN	royalbaby	NaN	209
1430557110	NaN	cambridge	NaN	209
1430557110	NaN	princess	NaN	209
1430557110	5.342334251964811	baby	1	209
1430557110	NaN	royal	NaN	209
1430557111	NaN	royalbaby	NaN	229
1430557111	NaN	cambridge	NaN	229
1430557111	NaN	princess	NaN	229
1430557111	NaN	baby	NaN	229
1430557111	NaN	royal	NaN	229
1430557112	NaN	royalbaby	NaN	201
1430557112	NaN	cambridge	NaN	201
1430557112	NaN	princess	NaN	201
1430557112	NaN	baby	NaN	201
1430557112	5.303304908059076	royal	1	201
1430557113	5.579729825986222	royalbaby	1	265
1430557113	NaN	cambridge	NaN	265
1430557113	NaN	princess	NaN	265
1430557113	NaN	baby	NaN	265
1430557113	NaN	royal	NaN	265
1430557114	NaN	royalbaby	NaN	222
1430557114	5.402677381872279	cambridge	1	222
1430557114	NaN	princess	NaN	222
1430557114	5.402677381872279	baby	1	222
1430557114	5.402677381872279	royal	1	222
1430557115	5.420534999272286	royalbaby	1	226
1430557115	NaN	cambridge	NaN	226
1430557115	NaN	princess	NaN	226
1430557115	5.420534999272286	baby	1	226
1430557115	5.420534999272286	royal	1	226
1430557116	5.501258210544727	royalbaby	1	245
1430557116	5.501258210544727	cambridge	1	245
1430557116	NaN	princess	NaN	245
1430557116	4.402645921876617	baby	3	245
1430557116	4.402645921876617	royal	3	245
1430557117	5.389071729816501	royalbaby	1	219
1430557117	NaN	cambridge	NaN	219
1430557117	NaN	princess	NaN	219
1430557117	NaN	baby	NaN	219
1430557117	NaN	royal	NaN	219
1430557118	NaN	royalbaby	NaN	213
1430557118	NaN	cambridge	NaN	213
1430557118	NaN	princess	NaN	213
1430557118	5.3612921657094255	baby	1	213
1430557118	NaN	royal	NaN	213
1430557119	NaN	royalbaby	NaN	213
1430557119	NaN	cambridge	NaN	213
1430557119	NaN	princess	NaN	213
1430557119	NaN	baby	NaN	213
1430557119	NaN	royal	NaN	213
1430557120	NaN	royalbaby	NaN	217
1430557120	NaN	cambridge	NaN	217
1430557120	NaN	princess	NaN	217
1430557120	4.28128506487235	baby	3	217
1430557120	NaN	royal	NaN	217
1430557121	NaN	royalbaby	NaN	220
1430557121	NaN	cambridge	NaN	220
1430557121	NaN	princess	NaN	220
1430557121	4.700480365792417	baby	2	220
1430557121	NaN	royal	NaN	220
1430557122	5.351858133476067	royalbaby	1	211
1430557122	NaN	cambridge	NaN	211
1430557122	NaN	princess	NaN	211
1430557122	5.351858133476067	baby	1	211
1430557122	5.351858133476067	royal	1	211
1430557123	NaN	royalbaby	NaN	191
1430557123	NaN	cambridge	NaN	191
1430557123	5.25227342804663	princess	1	191
1430557123	5.25227342804663	baby	1	191
